,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_min_samples_leaf,param_max_leaf_nodes,param_max_depth,param_criterion,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,min_samples_split,min_samples_leaf,max_leaf_nodes,max_depth,criterion
22,0.8787544727325439,0.015377570596260746,0.06400771141052246,0.0014850799095570107,350,750,30,15,entropy,0.5375045737285035,0.554714410083652,0.5449613283369292,0.5406152215605128,0.5323256283435954,0.5420242324106386,0.007564954578593557,29,350,750,30,15,entropy
23,0.047303390502929685,0.0021826878867393833,0.0,0.0,600,100,0,23,entropy,,,,,,,,39,600,100,0,23,entropy
24,0.4079124927520752,0.007551018147571722,0.06169214248657227,0.0008593014491446511,300,650,40,1,entropy,0.535561527688406,0.5277262576176237,0.5162950906544532,0.5117972140910467,0.5067881296053296,0.5196336439313718,0.010552257447373271,37,300,650,40,1,entropy
25,0.7143473625183105,0.003669988270305881,0.06350841522216796,0.0008172537719977388,900,900,20,6,entropy,0.5402298850574713,0.5522919111245694,0.5462356637268633,0.5385081255677804,0.536565055011608,0.5427661280976585,0.00575837896425708,26,900,900,20,6,entropy
26,1.1371839046478271,0.013966848326326053,0.06541962623596191,0.0013139690797678632,200,800,90,34,entropy,0.5552190973667941,0.5657165928561515,0.5631426877121264,0.558380438074089,0.5505703038255779,0.5586058239669478,0.005426536034068743,6,200,800,90,34,entropy
27,0.04812102317810059,0.0010619670464414451,0.0,0.0,0,350,0,20,entropy,,,,,,,,39,0,350,0,20,entropy
28,1.1346102237701416,0.00935890504086425,0.06597204208374023,0.0007027028914268101,950,950,100,38,entropy,0.5542728087109025,0.5655273351249732,0.5635464375386401,0.5574341374785505,0.5517058645402241,0.5584973166786581,0.005291794034995097,8,950,950,100,38,entropy
29,0.04839744567871094,0.0024055792882202403,0.0,0.0,200,0,20,11,entropy,,,,,,,,39,200,0,20,11,entropy
30,0.05064668655395508,0.004700048784213257,0.0,0.0,0,250,100,2,entropy,,,,,,,,39,0,250,100,2,entropy
31,1.0759807586669923,0.014987560024318936,0.06540460586547851,0.000676993111686548,950,200,70,31,entropy,0.5613258134928145,0.5645305777407674,0.5613384306748931,0.551958211365701,0.5447410921570607,0.5567788250862473,0.007344387062614136,14,950,200,70,31,entropy
32,0.04720859527587891,0.0036860420387354134,0.0,0.0,950,850,0,39,entropy,,,,,,,,39,950,850,0,39,entropy
33,0.7411369800567627,0.006493279299320092,0.06349668502807618,0.0007782319239264892,900,50,20,7,entropy,0.5408733613434775,0.551623200474406,0.544772070605751,0.538621681639245,0.5356692237811649,0.5423119075688089,0.005523857498133522,28,900,50,20,7,entropy
34,0.8047090530395508,0.006193748837738733,0.06474614143371582,0.00202371038765866,650,100,20,34,entropy,0.5500460527145867,0.5514970286536205,0.5441285943197446,0.5385081255677804,0.536565055011608,0.5441489712534681,0.005968330723874514,25,650,100,20,34,entropy
35,0.0465207576751709,0.0014464353268492753,0.0,0.0,350,0,0,18,entropy,,,,,,,,39,350,0,0,18,entropy
36,0.667490291595459,0.009494212965670757,0.06281347274780273,0.0008087494231386491,600,250,10,16,entropy,0.5400910960546071,0.5529353874105757,0.5389176981213016,0.5290325022711214,0.5264207126274352,0.5374794792970082,0.009395976290073141,32,600,250,10,16,entropy
37,0.9869538307189941,0.01691494189279982,0.0650449275970459,0.0010302244128374295,850,150,50,23,entropy,0.5500839042608224,0.558562650617611,0.5581210492448616,0.5477566367215101,0.5439461996568083,0.5516940881003227,0.005772503292297983,19,850,150,50,23,entropy
38,1.105689525604248,0.0036115246739832118,0.06544098854064942,0.0011213108862584962,550,250,80,15,entropy,0.5632814767149905,0.5649974134776738,0.5618052664117996,0.5521474714848087,0.5487155546583224,0.558189436549519,0.006505558061005158,9,550,250,80,15,entropy
39,0.8075523853302002,0.004746115813325443,0.0647061824798584,0.002551845718686906,50,450,100,7,entropy,0.5438762506781736,0.5535157777861892,0.5461094919060777,0.5406278389017866,0.5378898758453619,0.5444038470235177,0.005346118637628006,24,50,450,100,7,entropy
40,0.04790854454040527,0.0016728630861380508,0.0,0.0,550,250,70,0,entropy,,,,,,,,39,550,250,70,0,entropy
41,1.024191665649414,0.022320997495804337,0.06564717292785645,0.0017776314753486311,600,800,60,16,entropy,0.550121755807058,0.5624865942440416,0.5604930794756299,0.5525259917230241,0.5458892702129807,0.5543033382925469,0.006272474925257855,15,600,800,60,16,entropy
42,0.41020708084106444,0.005442449805355448,0.06251006126403809,0.000568254293838011,250,200,90,1,entropy,0.535561527688406,0.5277262576176237,0.5162950906544532,0.5117972140910467,0.5067881296053296,0.5196336439313718,0.010552257447373271,37,250,200,90,1,entropy
43,0.986842155456543,0.013520181032604264,0.06471147537231445,0.00040041971573460234,650,250,50,14,entropy,0.5510049585525568,0.5584869475251397,0.5586257365280038,0.5480216008882608,0.5441606944584637,0.552059987590485,0.0057312364900666685,18,650,250,50,14,entropy
44,1.1414643287658692,0.01738837566635908,0.06505942344665527,0.0010869749490646618,800,850,100,44,entropy,0.5552190973667941,0.5665745612374932,0.5634581172640902,0.558380438074089,0.5511759362067226,0.5589616300298379,0.00553419338568791,5,800,850,100,44,entropy
45,0.04590315818786621,0.0014644860815701075,0.0,0.0,150,400,0,39,entropy,,,,,,,,39,150,400,0,39,entropy
46,1.1152374744415283,0.013009859813376063,0.06556987762451172,0.000995717625358475,150,300,80,26,entropy,0.5618809695042709,0.5648712416568884,0.5618557351401138,0.5529171293025134,0.548008983546987,0.5579068118301548,0.0063679689664428545,11,150,300,80,26,entropy
47,1.1201805591583252,0.013599254771106425,0.0653846263885498,0.001562010910707658,450,650,80,36,entropy,0.5633445626253832,0.5658932334052512,0.5627263207035341,0.5564373675179166,0.551213788230544,0.5599230544965258,0.005351810686300407,2,450,650,80,36,entropy
48,0.9333250522613525,0.018182246845881794,0.06395177841186524,0.0012283980495731623,750,900,40,43,entropy,0.542021524912626,0.5522792939424909,0.5497053887984658,0.5427223175532452,0.5422554759261129,0.545796800226588,0.004325411300835218,23,750,900,40,43,entropy
49,1.1585271835327149,0.0143183317633252,0.06527523994445801,0.0005178589713639984,350,150,90,33,entropy,0.5640889763680179,0.5651740540267737,0.56258753170067,0.5546204703744827,0.549485212476027,0.5591912489891943,0.006105990301185781,3,350,150,90,33,entropy
