,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_dual,param_loss,param_penalty,param_tol,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,C,dual,loss,penalty,tol
37,7.410606384277344,3.1200628061390834,0.0,0.0,0.01,False,hinge,l1,0.0001,,,,,,,,73,0.01,False,hinge,l1,0.0001
38,5.7134177684783936,1.5476119314413723,0.0,0.0,0.01,False,hinge,l1,1e-05,,,,,,,,73,0.01,False,hinge,l1,1e-05
39,8.683291816711426,2.0477616311953764,0.0,0.0,0.01,False,hinge,l2,0.001,,,,,,,,73,0.01,False,hinge,l2,0.001
40,7.559841203689575,0.9661185038168276,0.0,0.0,0.01,False,hinge,l2,0.0001,,,,,,,,73,0.01,False,hinge,l2,0.0001
41,6.76243314743042,1.8160897509184524,0.0,0.0,0.01,False,hinge,l2,1e-05,,,,,,,,73,0.01,False,hinge,l2,1e-05
42,55.35550489425659,6.076947562197055,1.4913722038269044,0.6693958752479221,0.01,False,squared_hinge,l1,0.001,0.4075883201153569,0.40778658976207643,0.40839942321557315,0.405155010814708,0.40955299206921414,0.4076964671953857,0.001443582361785744,40,0.01,False,squared_hinge,l1,0.001
43,75.61924386024475,7.133377833720787,1.1057853698730469,1.0054653412987222,0.01,False,squared_hinge,l1,0.0001,0.4075522710886806,0.4075522710886806,0.4084895457822639,0.40513698630136985,0.409534967555876,0.4076532083633742,0.0014554881015633608,41,0.01,False,squared_hinge,l1,0.0001
44,87.02112693786621,3.286092797291658,1.3832406520843505,0.845494555785441,0.01,False,squared_hinge,l1,1e-05,0.40757029560201874,0.4075522710886806,0.40856164383561644,0.40486661860129775,0.40955299206921414,0.40762076423936555,0.0015627741610237185,42,0.01,False,squared_hinge,l1,1e-05
45,13.407239246368409,2.5140788098865325,0.5187119007110595,0.34111983801985946,0.01,False,squared_hinge,l2,0.001,0.4093006488824802,0.41104902667627974,0.40971521268925737,0.40733597692862294,0.41092285508291276,0.40966474405191067,0.001345908647770962,32,0.01,False,squared_hinge,l2,0.001
46,12.073781585693359,0.9624969009832626,0.36436214447021487,0.19607794784402996,0.01,False,squared_hinge,l2,0.0001,0.40928262436914203,0.4110310021629416,0.40971521268925737,0.40717375630857966,0.4110129776496035,0.40964311463590486,0.0014167313347605362,37,0.01,False,squared_hinge,l2,0.0001
47,14.005611658096313,0.40671054261120587,1.0109886646270752,0.7328235424130042,0.01,False,squared_hinge,l2,1e-05,0.4093006488824802,0.4110310021629416,0.4097332372025955,0.40717375630857966,0.4110310021629416,0.40965392934390776,0.0014195079572787352,33,0.01,False,squared_hinge,l2,1e-05
48,3.9357945919036865,0.8451703938277133,0.0,0.0,0.1,True,hinge,l1,0.001,,,,,,,,73,0.1,True,hinge,l1,0.001
